Ticker,Date,Close
SP500,12/16/2019,3191.45
SP500,12/17/2019,3192.52
SP500,12/18/2019,3191.14
SP500,12/19/2019,3205.37
SP500,12/20/2019,3221.22
SP500,12/23/2019,3224.01
SP500,12/24/2019,3223.38
SP500,12/26/2019,3239.91
SP500,12/27/2019,3240.02
SP500,12/30/2019,3221.29
SP500,12/31/2019,3230.78
SP500,1/2/2020,3257.85
SP500,1/3/2020,3234.85
SP500,1/6/2020,3246.28
SP500,1/7/2020,3237.18
SP500,1/8/2020,3253.05
SP500,1/9/2020,3274.7
SP500,1/10/2020,3265.35
SP500,1/13/2020,3288.13
SP500,1/14/2020,3283.15
SP500,1/15/2020,3289.29
SP500,1/16/2020,3316.81
SP500,1/17/2020,3329.62
SP500,1/21/2020,3320.79
SP500,1/22/2020,3321.75
SP500,1/23/2020,3325.54
SP500,1/24/2020,3295.47
SP500,1/27/2020,3243.63
SP500,1/28/2020,3276.24
SP500,1/29/2020,3273.4
SP500,1/30/2020,3283.66
SP500,1/31/2020,3225.52
SP500,2/3/2020,3248.92
SP500,2/4/2020,3297.59
SP500,2/5/2020,3334.69
SP500,2/6/2020,3345.78
SP500,2/7/2020,3327.71
SP500,2/10/2020,3352.09
SP500,2/11/2020,3357.75
SP500,2/12/2020,3379.45
SP500,2/13/2020,3373.94
SP500,2/14/2020,3380.16
SP500,2/18/2020,3370.29
SP500,2/19/2020,3386.15
SP500,2/20/2020,3373.23
SP500,2/21/2020,3337.75
SP500,2/24/2020,3225.89
SP500,2/25/2020,3128.21
SP500,2/26/2020,3116.39
SP500,2/27/2020,2978.76
SP500,2/28/2020,2954.22
SP500,3/2/2020,3090.23
SP500,3/3/2020,3003.37
SP500,3/4/2020,3130.12
SP500,3/5/2020,3023.94
SP500,3/6/2020,2972.37
SP500,3/9/2020,2746.56
SP500,3/10/2020,2882.23
SP500,3/11/2020,2741.38
SP500,3/12/2020,2480.64
SP500,3/13/2020,2711.02
SP500,3/16/2020,2386.13
SP500,3/17/2020,2529.19
SP500,3/18/2020,2398.1
SP500,3/19/2020,2409.39
SP500,3/20/2020,2304.92
SP500,3/23/2020,2237.4
SP500,3/24/2020,2447.33
SP500,3/25/2020,2475.56
SP500,3/26/2020,2630.07
SP500,3/27/2020,2541.47
SP500,3/30/2020,2626.65
SP500,3/31/2020,2584.59
SP500,4/1/2020,2470.5
SP500,4/2/2020,2526.9
SP500,4/3/2020,2488.65
SP500,4/6/2020,2663.68
SP500,4/7/2020,2659.41
SP500,4/8/2020,2749.98
SP500,4/9/2020,2789.82
SP500,4/13/2020,2761.63
SP500,4/14/2020,2846.06
SP500,4/15/2020,2783.36
SP500,4/16/2020,2799.55
SP500,4/17/2020,2874.56
SP500,4/20/2020,2823.16
SP500,4/21/2020,2736.56
SP500,4/22/2020,2799.31
SP500,4/23/2020,2797.8
SP500,4/24/2020,2836.74
SP500,4/27/2020,2878.48
SP500,4/28/2020,2863.39
SP500,4/29/2020,2939.51
SP500,4/30/2020,2912.43
SP500,5/1/2020,2830.71
SP500,5/4/2020,2842.74
SP500,5/5/2020,2868.44
SP500,5/6/2020,2848.42
SP500,5/7/2020,2881.19
SP500,5/8/2020,2929.8
SP500,5/11/2020,2930.32
SP500,5/12/2020,2870.12
SP500,5/13/2020,2820
SP500,5/14/2020,2852.5
SP500,5/15/2020,2863.7
SP500,5/18/2020,2953.91
SP500,5/19/2020,2922.94
SP500,5/20/2020,2971.61
SP500,5/21/2020,2948.51
SP500,5/22/2020,2955.45
SP500,5/26/2020,2991.77
SP500,5/27/2020,3036.13
SP500,5/28/2020,3029.73
SP500,5/29/2020,3044.31
SP500,6/1/2020,3055.73
SP500,6/2/2020,3080.82
SP500,6/3/2020,3122.87
SP500,6/4/2020,3112.35
SP500,6/5/2020,3193.93
SP500,6/8/2020,3232.39
SP500,6/9/2020,3207.18
SP500,6/10/2020,3190.14
SP500,6/11/2020,3002.1
SP500,6/12/2020,3041.31
SP500,6/15/2020,3066.59
SP500,6/16/2020,3124.74
SP500,6/17/2020,3113.49
SP500,6/18/2020,3115.34
SP500,6/19/2020,3097.74
SP500,6/22/2020,3117.86
SP500,6/23/2020,3131.29
SP500,6/24/2020,3050.33
SP500,6/25/2020,3083.76
SP500,6/26/2020,3009.05
SP500,6/29/2020,3053.24
SP500,6/30/2020,3100.29
SP500,7/1/2020,3115.86
SP500,7/2/2020,3130.01
SP500,7/6/2020,3179.72
SP500,7/7/2020,3145.32
SP500,7/8/2020,3169.94
SP500,7/9/2020,3152.05
SP500,7/10/2020,3185.04
SP500,7/13/2020,3155.22
SP500,7/14/2020,3197.52
SP500,7/15/2020,3226.56
SP500,7/16/2020,3215.57
SP500,7/17/2020,3224.73
SP500,7/20/2020,3251.84
SP500,7/21/2020,3257.3
SP500,7/22/2020,3276.02
SP500,7/23/2020,3235.66
SP500,7/24/2020,3215.63
SP500,7/27/2020,3239.41
SP500,7/28/2020,3218.44
SP500,7/29/2020,3258.44
SP500,7/30/2020,3246.22
SP500,7/31/2020,3271.12
SP500,8/3/2020,3294.61
SP500,8/4/2020,3306.51
SP500,8/5/2020,3327.77
SP500,8/6/2020,3349.16
SP500,8/7/2020,3351.28
SP500,8/10/2020,3360.47
SP500,8/11/2020,3333.69
SP500,8/12/2020,3380.35
SP500,8/13/2020,3373.43
SP500,8/14/2020,3372.85
SP500,8/17/2020,3381.99
SP500,8/18/2020,3389.78
SP500,8/19/2020,3374.85
SP500,8/20/2020,3385.51
SP500,8/21/2020,3397.16
SP500,8/24/2020,3431.28
SP500,8/25/2020,3443.62
SP500,8/26/2020,3478.73
SP500,8/27/2020,3484.55
SP500,8/28/2020,3508.01
SP500,8/31/2020,3500.31
SP500,9/1/2020,3526.65
SP500,9/2/2020,3580.84
SP500,9/3/2020,3455.06
SP500,9/4/2020,3426.96
SP500,9/8/2020,3331.84
SP500,9/9/2020,3398.96
SP500,9/10/2020,3339.19
SP500,9/11/2020,3340.97
SP500,9/14/2020,3383.54
SP500,9/15/2020,3401.2
SP500,9/16/2020,3385.49
SP500,9/17/2020,3357.01
SP500,9/18/2020,3319.47
SP500,9/21/2020,3281.06
SP500,9/22/2020,3315.57
SP500,9/23/2020,3236.92
SP500,9/24/2020,3246.59
SP500,9/25/2020,3298.46
SP500,9/28/2020,3351.6
SP500,9/29/2020,3335.47
SP500,9/30/2020,3363
SP500,10/1/2020,3380.8
SP500,10/2/2020,3348.44
SP500,10/5/2020,3408.63
SP500,10/6/2020,3360.95
SP500,10/7/2020,3419.45
SP500,10/8/2020,3446.83
SP500,10/9/2020,3477.13
SP500,10/12/2020,3534.22
SP500,10/13/2020,3511.93
SP500,10/14/2020,3488.67
SP500,10/15/2020,3483.34
SP500,10/16/2020,3483.81
SP500,10/19/2020,3426.92
SP500,10/20/2020,3443.12
SP500,10/21/2020,3435.56
SP500,10/22/2020,3453.49
SP500,10/23/2020,3465.39
SP500,10/26/2020,3400.97
SP500,10/27/2020,3390.68
SP500,10/28/2020,3271.03
SP500,10/29/2020,3310.11
SP500,10/30/2020,3269.96
SP500,11/2/2020,3310.24
SP500,11/3/2020,3369.16
SP500,11/4/2020,3443.44
SP500,11/5/2020,3510.45
SP500,11/6/2020,3509.44
SP500,11/9/2020,3550.5
SP500,11/10/2020,3545.53
SP500,11/11/2020,3572.66
SP500,11/12/2020,3537.01
SP500,11/13/2020,3585.15
SP500,11/16/2020,3626.91
SP500,11/17/2020,3609.53
SP500,11/18/2020,3567.79
SP500,11/19/2020,3581.87
SP500,11/20/2020,3557.54
SP500,11/23/2020,3577.59
SP500,11/24/2020,3635.41
SP500,11/25/2020,3629.65
SP500,11/27/2020,3638.35
SP500,11/30/2020,3621.63
SP500,12/1/2020,3662.45
SP500,12/2/2020,3669.01
SP500,12/3/2020,3666.72
SP500,12/4/2020,3699.12
SP500,12/7/2020,3691.96
SP500,12/8/2020,3702.25
SP500,12/9/2020,3672.82
SP500,12/10/2020,3668.1
SP500,12/11/2020,3663.46
SP500,12/14/2020,3647.49
SP500,12/15/2020,3694.62
SP500,12/16/2020,3701.17
SP500,12/17/2020,3722.48
SP500,12/18/2020,3709.41
SP500,12/21/2020,3694.92
SP500,12/22/2020,3687.26
SP500,12/23/2020,3690.01
SP500,12/24/2020,3703.06
SP500,12/28/2020,3735.36
SP500,12/29/2020,3727.04
SP500,12/30/2020,3732.04
SP500,12/31/2020,3756.07
SP500,1/4/2021,3700.65
SP500,1/5/2021,3726.86
SP500,1/6/2021,3748.14
SP500,1/7/2021,3803.79
SP500,1/8/2021,3824.68
SP500,1/11/2021,3799.61
SP500,1/12/2021,3801.19
SP500,1/13/2021,3809.84
SP500,1/14/2021,3795.54
SP500,1/15/2021,3768.25
FTSE,12/16/2019,7519.05
FTSE,12/17/2019,7525.28
FTSE,12/18/2019,7540.75
FTSE,12/19/2019,7573.82
FTSE,12/20/2019,7582.48
FTSE,12/23/2019,7623.59
FTSE,12/24/2019,7632.24
FTSE,12/27/2019,7644.9
FTSE,12/30/2019,7587.05
FTSE,12/31/2019,7542.44
FTSE,1/2/2020,7604.3
FTSE,1/3/2020,7622.4
FTSE,1/6/2020,7575.34
FTSE,1/7/2020,7573.85
FTSE,1/8/2020,7574.93
FTSE,1/9/2020,7598.12
FTSE,1/10/2020,7587.85
FTSE,1/13/2020,7617.6
FTSE,1/14/2020,7622.35
FTSE,1/15/2020,7642.8
FTSE,1/16/2020,7609.81
FTSE,1/17/2020,7674.56
FTSE,1/20/2020,7651.44
FTSE,1/21/2020,7610.7
FTSE,1/22/2020,7571.92
FTSE,1/23/2020,7507.67
FTSE,1/24/2020,7585.98
FTSE,1/27/2020,7412.05
FTSE,1/28/2020,7480.69
FTSE,1/29/2020,7483.57
FTSE,1/30/2020,7381.96
FTSE,1/31/2020,7286.01
FTSE,2/3/2020,7326.31
FTSE,2/4/2020,7439.82
FTSE,2/5/2020,7482.48
FTSE,2/6/2020,7504.79
FTSE,2/7/2020,7466.7
FTSE,2/10/2020,7446.88
FTSE,2/11/2020,7499.44
FTSE,2/12/2020,7534.37
FTSE,2/13/2020,7452.03
FTSE,2/14/2020,7409.13
FTSE,2/17/2020,7433.25
FTSE,2/18/2020,7382.01
FTSE,2/19/2020,7457.02
FTSE,2/20/2020,7436.64
FTSE,2/21/2020,7403.92
FTSE,2/24/2020,7156.83
FTSE,2/25/2020,7017.88
FTSE,2/26/2020,7042.47
FTSE,2/27/2020,6796.4
FTSE,2/28/2020,6580.61
FTSE,3/2/2020,6654.89
FTSE,3/3/2020,6718.2
FTSE,3/4/2020,6815.59
FTSE,3/5/2020,6705.43
FTSE,3/6/2020,6462.55
FTSE,3/9/2020,5965.77
FTSE,3/10/2020,5960.23
FTSE,3/11/2020,5876.52
FTSE,3/12/2020,5237.48
FTSE,3/13/2020,5366.11
FTSE,3/16/2020,5151.08
FTSE,3/17/2020,5294.9
FTSE,3/18/2020,5080.58
FTSE,3/19/2020,5151.61
FTSE,3/20/2020,5190.78
FTSE,3/23/2020,4993.89
FTSE,3/24/2020,5446.01
FTSE,3/25/2020,5688.2
FTSE,3/26/2020,5815.73
FTSE,3/27/2020,5510.33
FTSE,3/30/2020,5563.74
FTSE,3/31/2020,5671.96
FTSE,4/1/2020,5454.57
FTSE,4/2/2020,5480.22
FTSE,4/3/2020,5415.5
FTSE,4/6/2020,5582.39
FTSE,4/7/2020,5704.45
FTSE,4/8/2020,5677.73
FTSE,4/9/2020,5842.66
FTSE,4/14/2020,5791.31
FTSE,4/15/2020,5597.65
FTSE,4/16/2020,5628.43
FTSE,4/17/2020,5786.96
FTSE,4/20/2020,5812.83
FTSE,4/21/2020,5641.03
FTSE,4/22/2020,5770.63
FTSE,4/23/2020,5826.61
FTSE,4/24/2020,5752.23
FTSE,4/27/2020,5846.79
FTSE,4/28/2020,5958.5
FTSE,4/29/2020,6115.25
FTSE,4/30/2020,5901.21
FTSE,5/1/2020,5763.06
FTSE,5/4/2020,5753.78
FTSE,5/5/2020,5849.42
FTSE,5/6/2020,5853.76
FTSE,5/7/2020,5935.98
FTSE,5/11/2020,5939.73
FTSE,5/12/2020,5994.77
FTSE,5/13/2020,5904.05
FTSE,5/14/2020,5741.54
FTSE,5/15/2020,5799.77
FTSE,5/18/2020,6048.59
FTSE,5/19/2020,6002.23
FTSE,5/20/2020,6067.16
FTSE,5/21/2020,6015.25
FTSE,5/22/2020,5993.28
FTSE,5/26/2020,6067.76
FTSE,5/27/2020,6144.25
FTSE,5/28/2020,6218.79
FTSE,5/29/2020,6076.6
FTSE,6/1/2020,6166.42
FTSE,6/2/2020,6220.14
FTSE,6/3/2020,6382.41
FTSE,6/4/2020,6341.44
FTSE,6/5/2020,6484.3
FTSE,6/8/2020,6472.59
FTSE,6/9/2020,6335.72
FTSE,6/10/2020,6329.13
FTSE,6/11/2020,6076.7
FTSE,6/12/2020,6105.18
FTSE,6/15/2020,6064.7
FTSE,6/16/2020,6242.79
FTSE,6/17/2020,6253.25
FTSE,6/18/2020,6224.07
FTSE,6/19/2020,6292.6
FTSE,6/22/2020,6244.62
FTSE,6/23/2020,6320.12
FTSE,6/24/2020,6123.69
FTSE,6/25/2020,6147.14
FTSE,6/26/2020,6159.3
FTSE,6/29/2020,6225.77
FTSE,6/30/2020,6169.74
FTSE,7/1/2020,6157.96
FTSE,7/2/2020,6240.36
FTSE,7/3/2020,6157.3
FTSE,7/6/2020,6285.94
FTSE,7/7/2020,6189.9
FTSE,7/8/2020,6156.16
FTSE,7/9/2020,6049.62
FTSE,7/10/2020,6095.41
FTSE,7/13/2020,6176.19
FTSE,7/14/2020,6179.75
FTSE,7/15/2020,6292.65
FTSE,7/16/2020,6250.69
FTSE,7/17/2020,6290.3
FTSE,7/20/2020,6261.52
FTSE,7/21/2020,6269.73
FTSE,7/22/2020,6207.1
FTSE,7/23/2020,6211.44
FTSE,7/24/2020,6123.82
FTSE,7/27/2020,6104.88
FTSE,7/28/2020,6129.26
FTSE,7/29/2020,6131.46
FTSE,7/30/2020,5989.99
FTSE,7/31/2020,5897.76
FTSE,8/3/2020,6032.85
FTSE,8/4/2020,6036
FTSE,8/5/2020,6104.72
FTSE,8/6/2020,6026.94
FTSE,8/7/2020,6032.18
FTSE,8/10/2020,6050.59
FTSE,8/11/2020,6154.34
FTSE,8/12/2020,6280.12
FTSE,8/13/2020,6185.62
FTSE,8/14/2020,6090.04
FTSE,8/17/2020,6127.44
FTSE,8/18/2020,6076.62
FTSE,8/19/2020,6111.98
FTSE,8/20/2020,6013.34
FTSE,8/21/2020,6001.89
FTSE,8/24/2020,6104.73
FTSE,8/25/2020,6037.01
FTSE,8/26/2020,6045.6
FTSE,8/27/2020,5999.99
FTSE,8/28/2020,5963.57
FTSE,9/1/2020,5862.05
FTSE,9/2/2020,5940.95
FTSE,9/3/2020,5850.86
FTSE,9/4/2020,5799.08
FTSE,9/7/2020,5937.4
FTSE,9/8/2020,5930.3
FTSE,9/9/2020,6012.84
FTSE,9/10/2020,6003.32
FTSE,9/11/2020,6032.09
FTSE,9/14/2020,6026.25
FTSE,9/15/2020,6105.54
FTSE,9/16/2020,6078.48
FTSE,9/17/2020,6049.92
FTSE,9/18/2020,6007.05
FTSE,9/21/2020,5804.29
FTSE,9/22/2020,5829.46
FTSE,9/23/2020,5899.26
FTSE,9/24/2020,5822.78
FTSE,9/25/2020,5842.67
FTSE,9/28/2020,5927.93
FTSE,9/29/2020,5897.5
FTSE,9/30/2020,5866.1
FTSE,10/1/2020,5879.45
FTSE,10/2/2020,5902.12
FTSE,10/5/2020,5942.94
FTSE,10/6/2020,5949.94
FTSE,10/7/2020,5946.25
FTSE,10/8/2020,5978.03
FTSE,10/9/2020,6016.65
FTSE,10/12/2020,6001.38
FTSE,10/13/2020,5969.71
FTSE,10/14/2020,5935.06
FTSE,10/15/2020,5832.52
FTSE,10/16/2020,5919.58
FTSE,10/19/2020,5884.65
FTSE,10/20/2020,5889.22
FTSE,10/21/2020,5776.5
FTSE,10/22/2020,5785.65
FTSE,10/23/2020,5860.28
FTSE,10/26/2020,5792.01
FTSE,10/27/2020,5728.99
FTSE,10/28/2020,5582.8
FTSE,10/29/2020,5581.75
FTSE,10/30/2020,5577.27
FTSE,11/2/2020,5654.97
FTSE,11/3/2020,5786.77
FTSE,11/4/2020,5883.26
FTSE,11/5/2020,5906.18
FTSE,11/6/2020,5910.02
FTSE,11/9/2020,6186.29
FTSE,11/10/2020,6296.85
FTSE,11/11/2020,6382.1
FTSE,11/12/2020,6338.94
FTSE,11/13/2020,6316.39
FTSE,11/16/2020,6421.29
FTSE,11/17/2020,6365.33
FTSE,11/18/2020,6385.24
FTSE,11/19/2020,6334.35
FTSE,11/20/2020,6351.45
FTSE,11/23/2020,6333.84
FTSE,11/24/2020,6432.17
FTSE,11/25/2020,6391.09
FTSE,11/26/2020,6362.93
FTSE,11/27/2020,6367.58
FTSE,11/30/2020,6266.19
FTSE,12/1/2020,6384.73
FTSE,12/2/2020,6463.39
FTSE,12/3/2020,6490.27
FTSE,12/4/2020,6550.23
FTSE,12/7/2020,6555.39
FTSE,12/8/2020,6558.82
FTSE,12/9/2020,6564.29
FTSE,12/10/2020,6599.76
FTSE,12/11/2020,6546.75
FTSE,12/14/2020,6531.83
FTSE,12/15/2020,6513.32
FTSE,12/16/2020,6570.91
FTSE,12/17/2020,6551.06
FTSE,12/18/2020,6529.18
FTSE,12/21/2020,6416.32
FTSE,12/22/2020,6453.16
FTSE,12/23/2020,6495.75
FTSE,12/24/2020,6502.11
FTSE,12/29/2020,6602.65
FTSE,12/30/2020,6555.82
FTSE,12/31/2020,6460.52
FTSE,1/4/2021,6571.88
FTSE,1/5/2021,6612.25
FTSE,1/6/2021,6841.86
FTSE,1/7/2021,6856.96
FTSE,1/8/2021,6873.26
FTSE,1/11/2021,6798.48
FTSE,1/12/2021,6754.11
FTSE,1/13/2021,6745.52
FTSE,1/14/2021,6801.96
FTSE,1/15/2021,6735.71
CAC,12/16/2019,5991.66
CAC,12/17/2019,5968.26
CAC,12/18/2019,5959.6
CAC,12/19/2019,5972.28
CAC,12/20/2019,6021.53
CAC,12/23/2019,6029.37
CAC,12/24/2019,6029.55
CAC,12/27/2019,6037.39
CAC,12/30/2019,5982.22
CAC,12/31/2019,5978.06
CAC,1/2/2020,6041.5
CAC,1/3/2020,6044.16
CAC,1/6/2020,6013.59
CAC,1/7/2020,6012.35
CAC,1/8/2020,6031
CAC,1/9/2020,6042.55
CAC,1/10/2020,6037.11
CAC,1/13/2020,6036.14
CAC,1/14/2020,6040.89
CAC,1/15/2020,6032.61
CAC,1/16/2020,6039.03
CAC,1/17/2020,6100.72
CAC,1/20/2020,6078.54
CAC,1/21/2020,6045.99
CAC,1/22/2020,6010.98
CAC,1/23/2020,5971.79
CAC,1/24/2020,6024.26
CAC,1/27/2020,5863.02
CAC,1/28/2020,5925.82
CAC,1/29/2020,5954.89
CAC,1/30/2020,5871.77
CAC,1/31/2020,5806.34
CAC,2/3/2020,5832.51
CAC,2/4/2020,5935.05
CAC,2/5/2020,5985.4
CAC,2/6/2020,6038.18
CAC,2/7/2020,6029.75
CAC,2/10/2020,6015.67
CAC,2/11/2020,6054.76
CAC,2/12/2020,6104.73
CAC,2/13/2020,6093.14
CAC,2/14/2020,6069.35
CAC,2/17/2020,6085.95
CAC,2/18/2020,6056.82
CAC,2/19/2020,6111.24
CAC,2/20/2020,6062.3
CAC,2/21/2020,6029.72
CAC,2/24/2020,5791.87
CAC,2/25/2020,5679.68
CAC,2/26/2020,5684.55
CAC,2/27/2020,5495.6
CAC,2/28/2020,5309.9
CAC,3/2/2020,5333.52
CAC,3/3/2020,5393.17
CAC,3/4/2020,5464.89
CAC,3/5/2020,5361.1
CAC,3/6/2020,5139.11
CAC,3/9/2020,4707.91
CAC,3/10/2020,4636.61
CAC,3/11/2020,4610.25
CAC,3/12/2020,4044.26
CAC,3/13/2020,4118.36
CAC,3/16/2020,3881.46
CAC,3/17/2020,3991.78
CAC,3/18/2020,3754.84
CAC,3/19/2020,3855.5
CAC,3/20/2020,4048.8
CAC,3/23/2020,3914.31
CAC,3/24/2020,4242.7
CAC,3/25/2020,4432.3
CAC,3/26/2020,4543.58
CAC,3/27/2020,4351.49
CAC,3/30/2020,4378.51
CAC,3/31/2020,4396.12
CAC,4/1/2020,4207.24
CAC,4/2/2020,4220.96
CAC,4/3/2020,4154.58
CAC,4/6/2020,4346.14
CAC,4/7/2020,4438.27
CAC,4/8/2020,4442.75
CAC,4/9/2020,4506.85
CAC,4/14/2020,4523.91
CAC,4/15/2020,4353.72
CAC,4/16/2020,4350.16
CAC,4/17/2020,4499.01
CAC,4/20/2020,4528.3
CAC,4/21/2020,4357.46
CAC,4/22/2020,4411.8
CAC,4/23/2020,4451
CAC,4/24/2020,4393.32
CAC,4/27/2020,4505.26
CAC,4/28/2020,4569.79
CAC,4/29/2020,4671.11
CAC,4/30/2020,4572.18
CAC,5/4/2020,4378.23
CAC,5/5/2020,4483.13
CAC,5/6/2020,4433.38
CAC,5/7/2020,4501.44
CAC,5/8/2020,4549.64
CAC,5/11/2020,4490.22
CAC,5/12/2020,4472.5
CAC,5/13/2020,4344.95
CAC,5/14/2020,4273.13
CAC,5/15/2020,4277.63
CAC,5/18/2020,4498.34
CAC,5/19/2020,4458.16
CAC,5/20/2020,4496.98
CAC,5/21/2020,4445.45
CAC,5/22/2020,4444.56
CAC,5/25/2020,4539.91
CAC,5/26/2020,4606.24
CAC,5/27/2020,4688.74
CAC,5/28/2020,4771.39
CAC,5/29/2020,4695.44
CAC,6/1/2020,4762.78
CAC,6/2/2020,4858.97
CAC,6/3/2020,5022.38
CAC,6/4/2020,5011.98
CAC,6/5/2020,5197.79
CAC,6/8/2020,5175.52
CAC,6/9/2020,5095.11
CAC,6/10/2020,5053.42
CAC,6/11/2020,4815.6
CAC,6/12/2020,4839.26
CAC,6/15/2020,4815.72
CAC,6/16/2020,4952.46
CAC,6/17/2020,4995.97
CAC,6/18/2020,4958.75
CAC,6/19/2020,4979.45
CAC,6/22/2020,4948.7
CAC,6/23/2020,5017.68
CAC,6/24/2020,4871.36
CAC,6/25/2020,4918.58
CAC,6/26/2020,4909.64
CAC,6/29/2020,4945.46
CAC,6/30/2020,4935.99
CAC,7/1/2020,4926.94
