Ticker,Date,Close
CAC,7/2/2020,5049.38
CAC,7/3/2020,5007.14
CAC,7/6/2020,5081.51
CAC,7/7/2020,5043.73
CAC,7/8/2020,4981.13
CAC,7/9/2020,4921.01
CAC,7/10/2020,4970.48
CAC,7/13/2020,5056.23
CAC,7/14/2020,5007.46
CAC,7/15/2020,5108.98
CAC,7/16/2020,5085.28
CAC,7/17/2020,5069.42
CAC,7/20/2020,5093.18
CAC,7/21/2020,5104.28
CAC,7/22/2020,5037.12
CAC,7/23/2020,5033.76
CAC,7/24/2020,4956.43
CAC,7/27/2020,4939.62
CAC,7/28/2020,4928.94
CAC,7/29/2020,4958.74
CAC,7/30/2020,4852.94
CAC,7/31/2020,4783.69
CAC,8/3/2020,4875.93
CAC,8/4/2020,4889.52
CAC,8/5/2020,4933.34
CAC,8/6/2020,4885.13
CAC,8/7/2020,4889.52
CAC,8/10/2020,4909.51
CAC,8/11/2020,5027.99
CAC,8/12/2020,5073.31
CAC,8/13/2020,5042.38
CAC,8/14/2020,4962.93
CAC,8/17/2020,4971.94
CAC,8/18/2020,4938.06
CAC,8/19/2020,4977.23
CAC,8/20/2020,4911.24
CAC,8/21/2020,4896.33
CAC,8/24/2020,5007.89
CAC,8/25/2020,5008.27
CAC,8/26/2020,5048.43
CAC,8/27/2020,5015.97
CAC,8/28/2020,5002.94
CAC,8/31/2020,4947.22
CAC,9/1/2020,4938.1
CAC,9/2/2020,5031.74
CAC,9/3/2020,5009.52
CAC,9/4/2020,4965.07
CAC,9/7/2020,5053.72
CAC,9/8/2020,4973.52
CAC,9/9/2020,5042.98
CAC,9/10/2020,5023.93
CAC,9/11/2020,5034.14
CAC,9/14/2020,5051.88
CAC,9/15/2020,5067.93
CAC,9/16/2020,5074.42
CAC,9/17/2020,5039.5
CAC,9/18/2020,4978.18
CAC,9/21/2020,4792.04
CAC,9/22/2020,4772.84
CAC,9/23/2020,4802.26
CAC,9/24/2020,4762.62
CAC,9/25/2020,4729.66
CAC,9/28/2020,4843.27
CAC,9/29/2020,4832.07
CAC,9/30/2020,4803.44
CAC,10/1/2020,4824.04
CAC,10/2/2020,4824.88
CAC,10/5/2020,4871.87
CAC,10/6/2020,4895.46
CAC,10/7/2020,4882
CAC,10/8/2020,4911.94
CAC,10/9/2020,4946.81
CAC,10/12/2020,4979.29
CAC,10/13/2020,4947.61
CAC,10/14/2020,4941.66
CAC,10/15/2020,4837.42
CAC,10/16/2020,4935.86
CAC,10/19/2020,4929.27
CAC,10/20/2020,4929.28
CAC,10/21/2020,4853.95
CAC,10/22/2020,4851.38
CAC,10/23/2020,4909.64
CAC,10/26/2020,4816.12
CAC,10/27/2020,4730.66
CAC,10/28/2020,4571.12
CAC,10/29/2020,4569.67
CAC,10/30/2020,4594.24
CAC,11/2/2020,4691.14
CAC,11/3/2020,4805.61
CAC,11/4/2020,4922.85
CAC,11/5/2020,4983.99
CAC,11/6/2020,4960.88
CAC,11/9/2020,5336.32
CAC,11/10/2020,5418.97
CAC,11/11/2020,5445.21
CAC,11/12/2020,5362.57
CAC,11/13/2020,5380.16
CAC,11/16/2020,5471.48
CAC,11/17/2020,5483
CAC,11/18/2020,5511.45
CAC,11/19/2020,5474.66
CAC,11/20/2020,5495.89
CAC,11/23/2020,5492.15
CAC,11/24/2020,5558.42
CAC,11/25/2020,5571.29
CAC,11/26/2020,5566.79
CAC,11/27/2020,5598.18
CAC,11/30/2020,5518.55
CAC,12/1/2020,5581.64
CAC,12/2/2020,5583.01
CAC,12/3/2020,5574.36
CAC,12/4/2020,5609.15
CAC,12/7/2020,5573.38
CAC,12/8/2020,5560.67
CAC,12/9/2020,5546.82
CAC,12/10/2020,5549.65
CAC,12/11/2020,5507.55
CAC,12/14/2020,5527.84
CAC,12/15/2020,5530.31
CAC,12/16/2020,5547.68
CAC,12/17/2020,5549.46
CAC,12/18/2020,5527.84
CAC,12/21/2020,5393.34
CAC,12/22/2020,5466.86
CAC,12/23/2020,5527.59
CAC,12/24/2020,5522.01
CAC,12/28/2020,5588.38
CAC,12/29/2020,5611.79
CAC,12/30/2020,5599.41
CAC,12/31/2020,5551.41
CAC,1/4/2021,5588.96
CAC,1/5/2021,5564.6
CAC,1/6/2021,5630.6
CAC,1/7/2021,5669.85
CAC,1/8/2021,5706.88
CAC,1/11/2021,5662.43
CAC,1/12/2021,5650.97
CAC,1/13/2021,5662.67
CAC,1/14/2021,5681.14
CAC,1/15/2021,5611.69
TOPIX,12/16/2019,1736.87
TOPIX,12/17/2019,1747.2
TOPIX,12/18/2019,1738.4
TOPIX,12/19/2019,1736.11
TOPIX,12/20/2019,1733.07
TOPIX,12/23/2019,1729.42
TOPIX,12/24/2019,1728.22
TOPIX,12/25/2019,1721.42
TOPIX,12/26/2019,1731.2
TOPIX,12/27/2019,1733.18
TOPIX,12/30/2019,1721.36
TOPIX,1/6/2020,1697.49
TOPIX,1/7/2020,1725.05
TOPIX,1/8/2020,1701.4
TOPIX,1/9/2020,1729.05
TOPIX,1/10/2020,1735.16
TOPIX,1/14/2020,1740.53
TOPIX,1/15/2020,1731.06
TOPIX,1/16/2020,1728.72
TOPIX,1/17/2020,1735.44
TOPIX,1/20/2020,1744.16
TOPIX,1/21/2020,1734.97
TOPIX,1/22/2020,1744.13
TOPIX,1/23/2020,1730.5
TOPIX,1/24/2020,1730.44
TOPIX,1/27/2020,1702.57
TOPIX,1/28/2020,1692.28
TOPIX,1/29/2020,1699.95
TOPIX,1/30/2020,1674.77
TOPIX,1/31/2020,1684.44
TOPIX,2/3/2020,1672.66
TOPIX,2/4/2020,1684.24
TOPIX,2/5/2020,1701.83
TOPIX,2/6/2020,1736.98
TOPIX,2/7/2020,1732.14
TOPIX,2/10/2020,1719.64
TOPIX,2/12/2020,1718.92
TOPIX,2/13/2020,1713.08
TOPIX,2/14/2020,1702.87
TOPIX,2/17/2020,1687.77
TOPIX,2/18/2020,1665.71
TOPIX,2/19/2020,1671.86
TOPIX,2/20/2020,1674.48
TOPIX,2/21/2020,1674
TOPIX,2/25/2020,1618.26
TOPIX,2/26/2020,1606.17
TOPIX,2/27/2020,1568.06
TOPIX,2/28/2020,1510.87
TOPIX,3/2/2020,1525.87
TOPIX,3/3/2020,1505.12
TOPIX,3/4/2020,1502.5
TOPIX,3/5/2020,1515.71
TOPIX,3/6/2020,1471.46
TOPIX,3/9/2020,1388.97
TOPIX,3/10/2020,1406.68
TOPIX,3/11/2020,1385.12
TOPIX,3/12/2020,1327.88
TOPIX,3/13/2020,1261.7
TOPIX,3/16/2020,1236.34
TOPIX,3/17/2020,1268.46
TOPIX,3/18/2020,1270.84
TOPIX,3/19/2020,1283.22
TOPIX,3/23/2020,1292.01
TOPIX,3/24/2020,1333.1
TOPIX,3/25/2020,1424.62
TOPIX,3/26/2020,1399.32
TOPIX,3/27/2020,1459.49
TOPIX,3/30/2020,1435.54
TOPIX,3/31/2020,1403.04
TOPIX,4/1/2020,1351.08
TOPIX,4/2/2020,1329.87
TOPIX,4/3/2020,1325.13
TOPIX,4/6/2020,1376.3
TOPIX,4/7/2020,1403.21
TOPIX,4/8/2020,1425.47
TOPIX,4/9/2020,1416.98
TOPIX,4/10/2020,1430.04
TOPIX,4/13/2020,1405.91
TOPIX,4/14/2020,1433.51
TOPIX,4/15/2020,1434.07
TOPIX,4/16/2020,1422.24
TOPIX,4/17/2020,1442.54
TOPIX,4/20/2020,1432.41
TOPIX,4/21/2020,1415.89
TOPIX,4/22/2020,1406.9
TOPIX,4/23/2020,1425.98
TOPIX,4/24/2020,1421.29
TOPIX,4/27/2020,1447.25
TOPIX,4/28/2020,1449.15
TOPIX,4/30/2020,1464.03
TOPIX,5/1/2020,1431.26
TOPIX,5/7/2020,1426.73
TOPIX,5/8/2020,1458.28
TOPIX,5/11/2020,1480.62
TOPIX,5/12/2020,1476.72
TOPIX,5/13/2020,1474.69
TOPIX,5/14/2020,1446.55
TOPIX,5/15/2020,1453.77
TOPIX,5/18/2020,1459.29
TOPIX,5/19/2020,1486.05
TOPIX,5/20/2020,1494.69
TOPIX,5/21/2020,1491.21
TOPIX,5/22/2020,1477.8
TOPIX,5/25/2020,1502.2
TOPIX,5/26/2020,1534.73
TOPIX,5/27/2020,1549.47
TOPIX,5/28/2020,1577.34
TOPIX,5/29/2020,1563.67
TOPIX,6/1/2020,1568.75
TOPIX,6/2/2020,1587.68
TOPIX,6/3/2020,1599.08
TOPIX,6/4/2020,1603.82
TOPIX,6/5/2020,1612.48
TOPIX,6/8/2020,1630.72
TOPIX,6/9/2020,1628.43
TOPIX,6/10/2020,1624.71
TOPIX,6/11/2020,1588.92
TOPIX,6/12/2020,1570.68
TOPIX,6/15/2020,1530.78
TOPIX,6/16/2020,1593.45
TOPIX,6/17/2020,1587.09
TOPIX,6/18/2020,1583.09
TOPIX,6/19/2020,1582.8
TOPIX,6/22/2020,1579.09
TOPIX,6/23/2020,1587.14
TOPIX,6/24/2020,1580.5
TOPIX,6/25/2020,1561.85
TOPIX,6/26/2020,1577.37
TOPIX,6/29/2020,1549.22
TOPIX,6/30/2020,1558.77
TOPIX,7/1/2020,1538.61
TOPIX,7/2/2020,1542.76
TOPIX,7/3/2020,1552.33
TOPIX,7/6/2020,1577.15
TOPIX,7/7/2020,1571.71
TOPIX,7/8/2020,1557.23
TOPIX,7/9/2020,1557.24
TOPIX,7/10/2020,1535.2
TOPIX,7/13/2020,1573.02
TOPIX,7/14/2020,1565.15
TOPIX,7/15/2020,1589.51
TOPIX,7/16/2020,1579.06
TOPIX,7/17/2020,1573.85
TOPIX,7/20/2020,1577.03
TOPIX,7/21/2020,1582.74
TOPIX,7/22/2020,1572.96
TOPIX,7/27/2020,1576.69
TOPIX,7/28/2020,1569.12
TOPIX,7/29/2020,1549.04
TOPIX,7/30/2020,1539.47
TOPIX,7/31/2020,1496.06
TOPIX,8/3/2020,1522.64
TOPIX,8/4/2020,1555.26
TOPIX,8/5/2020,1554.71
TOPIX,8/6/2020,1549.88
TOPIX,8/7/2020,1546.74
TOPIX,8/11/2020,1585.96
TOPIX,8/12/2020,1605.53
TOPIX,8/13/2020,1624.15
TOPIX,8/14/2020,1623.38
TOPIX,8/17/2020,1609.82
TOPIX,8/18/2020,1610.85
TOPIX,8/19/2020,1613.73
TOPIX,8/20/2020,1599.2
TOPIX,8/21/2020,1604.06
TOPIX,8/24/2020,1607.13
TOPIX,8/25/2020,1625.23
TOPIX,8/26/2020,1624.48
TOPIX,8/27/2020,1615.89
TOPIX,8/28/2020,1604.87
TOPIX,8/31/2020,1618.18
TOPIX,9/1/2020,1615.81
TOPIX,9/2/2020,1623.4
TOPIX,9/3/2020,1631.24
TOPIX,9/4/2020,1616.6
TOPIX,9/7/2020,1609.74
TOPIX,9/8/2020,1620.89
TOPIX,9/9/2020,1605.4
TOPIX,9/10/2020,1624.86
TOPIX,9/11/2020,1636.64
TOPIX,9/14/2020,1651.1
TOPIX,9/15/2020,1640.84
TOPIX,9/16/2020,1644.35
TOPIX,9/17/2020,1638.4
TOPIX,9/18/2020,1646.42
TOPIX,9/23/2020,1644.25
TOPIX,9/24/2020,1626.44
TOPIX,9/25/2020,1634.23
TOPIX,9/28/2020,1661.93
TOPIX,9/29/2020,1658.1
TOPIX,9/30/2020,1625.49
TOPIX,10/2/2020,1609.22
TOPIX,10/5/2020,1637.25
TOPIX,10/6/2020,1645.75
TOPIX,10/7/2020,1646.47
TOPIX,10/8/2020,1655.47
TOPIX,10/9/2020,1647.38
TOPIX,10/12/2020,1643.35
TOPIX,10/13/2020,1649.1
TOPIX,10/14/2020,1643.9
TOPIX,10/15/2020,1631.79
TOPIX,10/16/2020,1617.69
TOPIX,10/19/2020,1637.98
TOPIX,10/20/2020,1625.74
TOPIX,10/21/2020,1637.6
TOPIX,10/22/2020,1619.79
TOPIX,10/23/2020,1625.32
TOPIX,10/26/2020,1618.98
TOPIX,10/27/2020,1617.53
TOPIX,10/28/2020,1612.55
TOPIX,10/29/2020,1610.93
TOPIX,10/30/2020,1579.33
TOPIX,11/2/2020,1607.95
TOPIX,11/4/2020,1627.25
TOPIX,11/5/2020,1649.94
TOPIX,11/6/2020,1658.49
TOPIX,11/9/2020,1681.9
TOPIX,11/10/2020,1700.8
TOPIX,11/11/2020,1729.07
TOPIX,11/12/2020,1726.23
TOPIX,11/13/2020,1703.22
TOPIX,11/16/2020,1731.81
TOPIX,11/17/2020,1734.66
TOPIX,11/18/2020,1720.65
TOPIX,11/19/2020,1726.41
TOPIX,11/20/2020,1727.39
TOPIX,11/24/2020,1762.4
TOPIX,11/25/2020,1767.67
TOPIX,11/26/2020,1778.25
TOPIX,11/27/2020,1786.52
TOPIX,11/30/2020,1754.92
TOPIX,12/1/2020,1768.38
TOPIX,12/2/2020,1773.97
TOPIX,12/3/2020,1775.25
TOPIX,12/4/2020,1775.94
TOPIX,12/7/2020,1760.75
TOPIX,12/8/2020,1758.81
TOPIX,12/9/2020,1779.42
TOPIX,12/10/2020,1776.21
TOPIX,12/11/2020,1782.01
TOPIX,12/14/2020,1790.52
TOPIX,12/15/2020,1782.05
TOPIX,12/16/2020,1786.83
TOPIX,12/17/2020,1792.58
TOPIX,12/18/2020,1793.24
TOPIX,12/21/2020,1789.05
TOPIX,12/22/2020,1761.12
TOPIX,12/23/2020,1765.21
TOPIX,12/24/2020,1774.27
TOPIX,12/25/2020,1778.41
TOPIX,12/28/2020,1788.04
TOPIX,12/29/2020,1819.18
TOPIX,12/30/2020,1804.68
TOPIX,1/4/2021,1794.59
TOPIX,1/5/2021,1791.22
TOPIX,1/6/2021,1796.18
TOPIX,1/7/2021,1826.3
TOPIX,1/8/2021,1854.94
TOPIX,1/12/2021,1857.94
TOPIX,1/13/2021,1864.4
TOPIX,1/14/2021,1873.28
TOPIX,1/15/2021,1856.61
MDAX,12/16/2019,28254.4
MDAX,12/17/2019,28298.07
MDAX,12/18/2019,28192.36
MDAX,12/19/2019,28316.18
MDAX,12/20/2019,28440.98
MDAX,12/23/2019,28545.29
MDAX,12/27/2019,28537.47
MDAX,12/30/2019,28312.8
MDAX,1/2/2020,28608.3
MDAX,1/3/2020,28451.33
MDAX,1/6/2020,28193.27
MDAX,1/7/2020,28287.08
MDAX,1/8/2020,28377.8
MDAX,1/9/2020,28554.01
MDAX,1/10/2020,28470.89
MDAX,1/13/2020,28405.66
MDAX,1/14/2020,28462.47
MDAX,1/15/2020,28407.22
MDAX,1/16/2020,28470.39
MDAX,1/17/2020,28669.65
MDAX,1/20/2020,28811.24
MDAX,1/21/2020,28767.96
MDAX,1/22/2020,28754.12
MDAX,1/23/2020,28480.53
MDAX,1/24/2020,28802.24
MDAX,1/27/2020,28133.89
MDAX,1/28/2020,28354.84
MDAX,1/29/2020,28513.5
MDAX,1/30/2020,28186.14
MDAX,1/31/2020,27984.32
MDAX,2/3/2020,28046.05
MDAX,2/4/2020,28441.9
MDAX,2/5/2020,28780.27
MDAX,2/6/2020,28908.75
MDAX,2/7/2020,28671.9
MDAX,2/10/2020,28781.24
MDAX,2/11/2020,29195.34
MDAX,2/12/2020,29238.36
MDAX,2/13/2020,29172.67
MDAX,2/14/2020,29214.88
MDAX,2/17/2020,29316.34
MDAX,2/18/2020,29057.8
MDAX,2/19/2020,29355.19
MDAX,2/20/2020,29176.9
MDAX,2/21/2020,28983.39
MDAX,2/24/2020,27884.91
MDAX,2/25/2020,27315.42
MDAX,2/26/2020,27126.89
MDAX,2/27/2020,26196.77
MDAX,2/28/2020,25366.62
MDAX,3/2/2020,25348.33
MDAX,3/3/2020,25897.56
MDAX,3/4/2020,26091.33
MDAX,3/5/2020,25679.69
MDAX,3/6/2020,24750.77
MDAX,3/9/2020,23091.71
MDAX,3/10/2020,22901.96
MDAX,3/11/2020,22637.93
MDAX,3/12/2020,20168.02
MDAX,3/13/2020,20256.48
MDAX,3/16/2020,19230.2
MDAX,3/17/2020,18954.61
MDAX,3/18/2020,17909.4
MDAX,3/19/2020,18559.78
MDAX,3/20/2020,19521.15
MDAX,3/23/2020,18837.03
MDAX,3/24/2020,20181.98
MDAX,3/25/2020,20762.04
MDAX,3/26/2020,21426.13
MDAX,3/27/2020,20618.22
MDAX,3/30/2020,20651.22
MDAX,3/31/2020,21040.71
MDAX,4/1/2020,20432.3
MDAX,4/2/2020,20488.22
MDAX,4/3/2020,20345.74
MDAX,4/6/2020,21101.1
MDAX,4/7/2020,21538.13
MDAX,4/8/2020,21704.44
MDAX,4/9/2020,22100.17
MDAX,4/14/2020,22374.2
MDAX,4/15/2020,21722.09
MDAX,4/16/2020,21792.67
MDAX,4/17/2020,22356.36
MDAX,4/20/2020,22460.84
MDAX,4/21/2020,21948.25
MDAX,4/22/2020,22274.84
MDAX,4/23/2020,22506.81
MDAX,4/24/2020,22240.69
MDAX,4/27/2020,22584.22
MDAX,4/28/2020,22817.07
MDAX,4/29/2020,23406.05
MDAX,4/30/2020,23043.7
MDAX,5/4/2020,22431.37
MDAX,5/5/2020,23117.73
MDAX,5/6/2020,23082.78
MDAX,5/7/2020,23742.94
MDAX,5/8/2020,23965.21
MDAX,5/11/2020,23865.82
MDAX,5/12/2020,23819.97
MDAX,5/13/2020,23546.44
MDAX,5/14/2020,22994.51
MDAX,5/15/2020,23270.68
MDAX,5/18/2020,24087.72
MDAX,5/19/2020,24198.38
MDAX,5/20/2020,24478.88
MDAX,5/21/2020,24406.91
MDAX,5/22/2020,24590.01
MDAX,5/25/2020,25085.86
MDAX,5/26/2020,25446.6
MDAX,5/27/2020,25152.03
MDAX,5/28/2020,25633.68
MDAX,5/29/2020,25396
MDAX,6/2/2020,26080.63
MDAX,6/3/2020,26677.43
MDAX,6/4/2020,26760.42
MDAX,6/5/2020,27199.76
MDAX,6/8/2020,26991.1
MDAX,6/9/2020,26523.55
MDAX,6/10/2020,26393.34
MDAX,6/11/2020,25514.79
MDAX,6/12/2020,25477.06
MDAX,6/15/2020,25434.54
MDAX,6/16/2020,26056.52
MDAX,6/17/2020,26205.73
MDAX,6/18/2020,26201.35
MDAX,6/19/2020,26246
MDAX,6/22/2020,25973.96
MDAX,6/23/2020,26168.83
MDAX,6/24/2020,25523.98
MDAX,6/25/2020,25879.25
MDAX,6/26/2020,25620.35
MDAX,6/29/2020,25668.74
MDAX,6/30/2020,25840.3
MDAX,7/1/2020,26080.66
MDAX,7/2/2020,26627.46
MDAX,7/3/2020,26600.49
MDAX,7/6/2020,27060.39
MDAX,7/7/2020,26909.23
MDAX,7/8/2020,26758.99
MDAX,7/9/2020,26555.63
MDAX,7/10/2020,26673.94
MDAX,7/13/2020,26984.24
MDAX,7/14/2020,26689.7
MDAX,7/15/2020,27078.72
MDAX,7/16/2020,27065.66
MDAX,7/17/2020,26937.43
MDAX,7/20/2020,27118.42
MDAX,7/21/2020,27234.98
MDAX,7/22/2020,27390.38
MDAX,7/23/2020,27311.54
MDAX,7/24/2020,26650.24
MDAX,7/27/2020,26612.95
MDAX,7/28/2020,26748.04
MDAX,7/29/2020,26829.19
MDAX,7/30/2020,26265.42
MDAX,7/31/2020,26191.82
MDAX,8/3/2020,26670.76
MDAX,8/4/2020,26559.84
MDAX,8/5/2020,26876.24
MDAX,8/6/2020,26803.37
MDAX,8/7/2020,27142.45
MDAX,8/10/2020,27175.43
MDAX,8/11/2020,27609.69
MDAX,8/12/2020,27781.23
MDAX,8/13/2020,27707.71
MDAX,8/14/2020,27313.16
MDAX,8/17/2020,27490.02
MDAX,8/18/2020,27311.83
MDAX,8/19/2020,27402.47
MDAX,8/20/2020,27208.02
MDAX,8/21/2020,27266.79
MDAX,8/24/2020,27630.39
MDAX,8/25/2020,27601.8
MDAX,8/26/2020,27861.67
MDAX,8/27/2020,27673.74
MDAX,8/28/2020,27527.34
MDAX,8/31/2020,27453.17
MDAX,9/1/2020,27521.7
MDAX,9/2/2020,27893.91
MDAX,9/3/2020,27222.64
MDAX,9/4/2020,26901.86
MDAX,9/7/2020,27567.09
MDAX,9/8/2020,27210.34
MDAX,9/9/2020,27534.84
MDAX,9/10/2020,27481.91
MDAX,9/11/2020,27346.16
MDAX,9/14/2020,27574.57
MDAX,9/15/2020,27498.89
MDAX,9/16/2020,27691.99
MDAX,9/17/2020,27622.17
MDAX,9/18/2020,27512.91
MDAX,9/21/2020,26499.95
MDAX,9/22/2020,26599.84
MDAX,9/23/2020,26775.95
MDAX,9/24/2020,26424.05
MDAX,9/25/2020,26452.76
MDAX,9/28/2020,26966.92
MDAX,9/29/2020,26969.27
MDAX,9/30/2020,27006.81
MDAX,10/1/2020,27348.27
MDAX,10/2/2020,27249.15
MDAX,10/5/2020,27706.29
MDAX,10/6/2020,27668
MDAX,10/7/2020,27617.71
MDAX,10/8/2020,27835.11
MDAX,10/9/2020,28003.13
MDAX,10/12/2020,28158.28
MDAX,10/13/2020,27876.04
MDAX,10/14/2020,27888.65
MDAX,10/15/2020,27462.63
MDAX,10/16/2020,27765.2
MDAX,10/19/2020,27815.35
MDAX,10/20/2020,27692.89
MDAX,10/21/2020,27165.35
MDAX,10/22/2020,27189.17
MDAX,10/23/2020,27279.59
MDAX,10/26/2020,26703.58
MDAX,10/27/2020,26604.78
MDAX,10/28/2020,25884.13
MDAX,10/29/2020,25801.82
MDAX,10/30/2020,25721
MDAX,11/2/2020,26079.23
MDAX,11/3/2020,26571.82
MDAX,11/4/2020,27241.37
MDAX,11/5/2020,27498.94
MDAX,11/6/2020,27346.29
MDAX,11/9/2020,27793.97
MDAX,11/10/2020,27984.82
MDAX,11/11/2020,28408.82
MDAX,11/12/2020,28334.02
MDAX,11/13/2020,28512.96
MDAX,11/16/2020,28732.11
MDAX,11/17/2020,28650.69
MDAX,11/18/2020,28799.05
MDAX,11/19/2020,28745.5
MDAX,11/20/2020,28998.47
MDAX,11/23/2020,28998.58
MDAX,11/24/2020,29029.42
MDAX,11/25/2020,29029.48
MDAX,11/26/2020,29146.11
MDAX,11/27/2020,29374.63
MDAX,11/30/2020,29301.46
MDAX,12/1/2020,29352.27
MDAX,12/2/2020,29242.44
MDAX,12/3/2020,29287.18
MDAX,12/4/2020,29517.75
MDAX,12/7/2020,29474.44
MDAX,12/8/2020,29653.86
MDAX,12/9/2020,29620.95
MDAX,12/10/2020,29689.13
MDAX,12/11/2020,29608.5
MDAX,12/14/2020,29727.59
MDAX,12/15/2020,29743.89
MDAX,12/16/2020,29974.13
MDAX,12/17/2020,30205.17
MDAX,12/18/2020,30405.62
MDAX,12/21/2020,29866.47
MDAX,12/22/2020,30233.41
MDAX,12/23/2020,30413.79
MDAX,12/28/2020,30655.69
MDAX,12/29/2020,30912.39
MDAX,12/30/2020,30796.26
MDAX,1/4/2021,30950.6
MDAX,1/5/2021,31059.88
MDAX,1/6/2021,31121.01
MDAX,1/7/2021,31224.28
MDAX,1/8/2021,31356.65
MDAX,1/11/2021,31102.2
MDAX,1/12/2021,31188.35
MDAX,1/13/2021,31308.3
MDAX,1/14/2021,31572.08
MDAX,1/15/2021,31035.92
